名稱,來源平台,提供機關,格式,資源數,授權,最後更新,ODPortal,原始網址,分級,資源總數,已探測資源,與其他資料集共用資源,最大記錄數,檔案類欄位,實際型態
原住民族十大死因統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:48:46,https://odportal.tw/dataset/oM5ZPQdO,https://data.gov.tw/dataset/157715,真資料,3,2,,190,,json;text
原住民族土地或部落範圍土地調查及劃設計畫核定補助單位,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:56:33,https://odportal.tw/dataset/rYk8ZNdl,https://data.gov.tw/dataset/164360,真資料,3,2,,116,,json;text
原住民族大專畢業生就讀學門人數,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:47,https://odportal.tw/dataset/UBkejJG-,https://data.gov.tw/dataset/93931,真資料,3,2,,24,,json;text
原住民族文化元素與部落資源運用情形-按行業別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:07,https://odportal.tw/dataset/Cr5T5UpG,https://data.gov.tw/dataset/174309,真資料,3,2,,36,,json;text
原住民族文化元素與部落資源運用情形-按組織別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:24,https://odportal.tw/dataset/oyE6AQyr,https://data.gov.tw/dataset/174311,真資料,3,2,,6,,json;text
原住民族文化元素與部落資源運用情形-按統計區域分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:29,https://odportal.tw/dataset/XXSmA2Vs,https://data.gov.tw/dataset/174312,真資料,3,2,,26,,json;text
原住民族文化元素與部落資源運用情形-按資本額,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:18,https://odportal.tw/dataset/lgGjNfh4,https://data.gov.tw/dataset/174310,真資料,3,2,,14,,json;text
原住民族文化元素與部落資源運用情形-按縣市別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:37:28,https://odportal.tw/dataset/a5DUY8sh,https://data.gov.tw/dataset/174313,真資料,3,2,,42,,json;text
原住民族文化健康站通訊錄,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:58,https://odportal.tw/dataset/IX_i64lS,https://data.gov.tw/dataset/157725,真資料,3,2,,525,,json;text
原住民族文學及出版品,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:11:28,https://odportal.tw/dataset/sCSEfA4n,https://data.gov.tw/dataset/156621,真資料,3,2,,73,,json;text
原住民族失業者希望從事的工作內容-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:04,https://odportal.tw/dataset/lgALfo3U,https://data.gov.tw/dataset/161518,真資料,3,2,,285,,json;text
原住民族失業者希望從事的工作內容-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:10,https://odportal.tw/dataset/YIGM2jNg,https://data.gov.tw/dataset/161517,真資料,3,2,,320,,json;text
原住民族失業者求職找工作管道-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:30,https://odportal.tw/dataset/7R8N5XId,https://data.gov.tw/dataset/161519,真資料,3,2,,321,,json;text
原住民族失業者求職找工作管道-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:23,https://odportal.tw/dataset/ophcPnhy,https://data.gov.tw/dataset/166804,真資料,3,2,,328,,json;text
原住民族企業科技應用需求項目-按行業別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:06:35,https://odportal.tw/dataset/Oqh9gZj4,https://data.gov.tw/dataset/174316,真資料,3,2,,90,,json;text
原住民族企業科技應用需求項目-按統計區域分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:06:27,https://odportal.tw/dataset/vr2OQGId,https://data.gov.tw/dataset/174314,真資料,3,2,,65,,json;text
原住民族企業科技應用需求項目-按縣市別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:36,https://odportal.tw/dataset/IuTs24nM,https://data.gov.tw/dataset/174315,真資料,3,2,,105,,json;text
原住民族企業融入原住民族傳統相關作品情形-按行業別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:44,https://odportal.tw/dataset/8NynRBL2,https://data.gov.tw/dataset/174318,真資料,3,2,,19,,json;text
原住民族地方文物館參觀人次統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:06:45,https://odportal.tw/dataset/8GDutuJb,https://data.gov.tw/dataset/164265,真資料,3,2,,2687,,json;text
原住民族地區國小名錄,政府開放資料平臺,,CSV;JSON,6,OGDL-1.0,2026/4/30 下午 06:05:34,https://odportal.tw/dataset/jEO-osEH,https://data.gov.tw/dataset/28583,真資料,6,2,,2495,,text
原住民族地區觀光活動一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:50,https://odportal.tw/dataset/qkv6fPmP,https://data.gov.tw/dataset/161514,真資料,3,2,,46,,json;text
原住民族有酬就業者每月主要工作收入-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:10:10,https://odportal.tw/dataset/460B0tuG,https://data.gov.tw/dataset/166805,真資料,3,2,,60,,json;text
原住民族有酬就業者每月主要工作收入-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:44,https://odportal.tw/dataset/Uie4kqnZ,https://data.gov.tw/dataset/161521,真資料,3,2,,320,,json;text
原住民族委員原住民族文化發展中心對直轄市及縣市政府原住民文化館改善計畫補助情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:02:46,https://odportal.tw/dataset/Ziyj0qxZ,https://data.gov.tw/dataset/165266,真資料,3,2,,136,,json;text
原住民族委員會工程查核案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:52:17,https://odportal.tw/dataset/Hk5RakbX,https://data.gov.tw/dataset/164515,真資料,3,2,,268,,json;text
原住民族委員會工程採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:35,https://odportal.tw/dataset/PADImKLM,https://data.gov.tw/dataset/129526,真資料,3,2,,10,,json;text
原住民族委員會丹娜絲颱風及七二八豪雨災後復原重建特別預算會計月報,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:17:59,https://odportal.tw/dataset/BaniPB8s,https://data.gov.tw/dataset/176012,真資料,3,2,,1,,json;text
原住民族委員會公告金額以上未達查核金額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:42,https://odportal.tw/dataset/F421Md6a,https://data.gov.tw/dataset/145154,真資料,3,2,,361,,json;text
原住民族委員會公告金額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:55,https://odportal.tw/dataset/jWdIKOFk,https://data.gov.tw/dataset/129527,真資料,3,2,,105,,json;text
原住民族委員會主管法規,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:52:50,https://odportal.tw/dataset/TB2LBuEQ,https://data.gov.tw/dataset/112716,連結殼,3,2,,21,檔案下載,json;text
原住民族委員會巨額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:28,https://odportal.tw/dataset/YEtJEdrZ,https://data.gov.tw/dataset/129528,真資料,3,2,,114,,json;text
原住民族委員會未達公告金額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:48,https://odportal.tw/dataset/lVv-AOfg,https://data.gov.tw/dataset/129529,真資料,3,2,,349,,json;text
原住民族委員會非原住民廠商得標採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:02:31,https://odportal.tw/dataset/CZH2Hzt-,https://data.gov.tw/dataset/129537,真資料,3,2,,957,,json;text
原住民族委員會前瞻基礎建設計畫-決算,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:31,https://odportal.tw/dataset/VlGK4DWA,https://data.gov.tw/dataset/112720,連結殼,3,2,,9,檔案下載PDF,json;text
原住民族委員會前瞻基礎建設計畫會計月報,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:42:15,https://odportal.tw/dataset/3zTq3sOC,https://data.gov.tw/dataset/145156,連結殼,3,2,,168,檔案pdf,json;text
原住民族委員會查核金額以上未達巨額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:57,https://odportal.tw/dataset/G124LbMl,https://data.gov.tw/dataset/145153,真資料,3,2,,117,,json;text
原住民族委員會查核金額採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:56:25,https://odportal.tw/dataset/gcULTWn1,https://data.gov.tw/dataset/129530,真資料,3,2,,19,,json;text
原住民族委員會原住民族文化發展中心單位決算書,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:03:04,https://odportal.tw/dataset/rrunZ3NU,https://data.gov.tw/dataset/158770,連結殼,3,2,,12,網址,json;text
原住民族委員會原住民族文化發展中心單位預算,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:35:47,https://odportal.tw/dataset/0xsPSwha,https://data.gov.tw/dataset/158769,連結殼,3,2,,11,網址,json;text
原住民族委員會原住民族文化發展中心場域租借空間,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:00:12,https://odportal.tw/dataset/N782Gt1u,https://data.gov.tw/dataset/137789,連結殼,3,2,,14,網址,json;text
原住民族委員會原住民族文化發展中心會計報表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:34:48,https://odportal.tw/dataset/4G-JuiRt,https://data.gov.tw/dataset/138006,連結殼,3,2,,132,檔案,json;text
原住民族委員會原住民族文化發展中心駐村藝術家,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:11,https://odportal.tw/dataset/xt83lTfD,https://data.gov.tw/dataset/137790,真資料,3,2,,11,,json;text
原住民族委員會原住民族文化發展中心藝文活動含參加人數,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:03:22,https://odportal.tw/dataset/w-ZrLNi9,https://data.gov.tw/dataset/151582,真資料,3,2,,57,,json;text
原住民族委員會原住民族文化發展中心AED緊急救護系統位置,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:48:05,https://odportal.tw/dataset/HI5uQFvF,https://data.gov.tw/dataset/137787,真資料,3,2,,25,,json;text
原住民族委員會原住民廠商得標採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:02:11,https://odportal.tw/dataset/bVXs7TJc,https://data.gov.tw/dataset/129531,真資料,3,2,,86,,json;text
原住民族委員會財物採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:02:24,https://odportal.tw/dataset/MI1nWGwM,https://data.gov.tw/dataset/129532,真資料,3,2,,35,,json;text
原住民族委員會採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:11:13,https://odportal.tw/dataset/McB4P4YM,https://data.gov.tw/dataset/129533,真資料,3,2,,1066,,json;text
原住民族委員會採購標案公開資訊,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:02,https://odportal.tw/dataset/MB3E7izo,https://data.gov.tw/dataset/130160,真資料,3,2,,96,標案網址,json;text
原住民族委員會部落安居作業核定明細表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:16,https://odportal.tw/dataset/43VdAhWt,https://data.gov.tw/dataset/137994,真資料,3,2,,11,,json;text
原住民族委員會勞務採購案件,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:11:06,https://odportal.tw/dataset/4euRsk9s,https://data.gov.tw/dataset/129534,真資料,3,2,,837,,json;text
原住民族委員會單位決算表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:38,https://odportal.tw/dataset/oREZVZ7X,https://data.gov.tw/dataset/112719,連結殼,3,2,,13,檔案pdf,json;text
原住民族委員會單位預算表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:22,https://odportal.tw/dataset/dcDJCXpG,https://data.gov.tw/dataset/112721,連結殼,3,2,,12,檔案pdf,json;text
原住民族委員會單位預算會計月報,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:27,https://odportal.tw/dataset/qer1YB2R,https://data.gov.tw/dataset/119900,連結殼,3,2,,124,檔案下載PDF;檔案下載XML,json;text
原住民族委員會單位預算補助地方政府,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 01:41:39,https://odportal.tw/dataset/azzrXbxu,https://data.gov.tw/dataset/137796,連結殼,3,2,,22,檔案pdf,json;text
原住民族委員會單位預算補助地方政府明細表-決算,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:29,https://odportal.tw/dataset/KqhpO9D5,https://data.gov.tw/dataset/112709,連結殼,3,2,,8,檔案pdf,json;text
原住民族委員會資料開放諮詢小組委員名單,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 04:15:14,https://odportal.tw/dataset/tTyFLN2l,https://data.gov.tw/dataset/112683,真資料,3,2,,153,,json;text
原住民族委員會資料開放諮詢小組會議紀錄,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 04:15:06,https://odportal.tw/dataset/Frfz80c9,https://data.gov.tw/dataset/79104,真資料,3,2,,21,,json;text
原住民族委員會綜合發展基金貸款案件報表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:56:12,https://odportal.tw/dataset/S4MijCmK,https://data.gov.tw/dataset/130153,真資料,3,2,,408,,json;text
原住民族委員會輔導取得3章1Q友善農業團體,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:44:15,https://odportal.tw/dataset/8c3qC25L,https://data.gov.tw/dataset/161509,真資料,3,2,,32,,json;text
原住民族委員會獎助大專校院原住民學生獲獎人數及金額統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:11,https://odportal.tw/dataset/VyOdcH1R,https://data.gov.tw/dataset/164514,真資料,3,2,,90,,json;text
原住民族委員會獎助儲蓄互助社計畫,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:47:12,https://odportal.tw/dataset/K_ycH2Z8,https://data.gov.tw/dataset/176013,真資料,3,2,,40,,json;text
原住民族委員會獎勵原住民族經貿拓銷業務國內外補助清單,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:50:42,https://odportal.tw/dataset/DBYMANwc,https://data.gov.tw/dataset/145174,真資料,3,2,,52,,json;text
原住民族委員會優先採購身心障礙福利機構團體庇護工場生產物品及服務明細、統計表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:11:19,https://odportal.tw/dataset/EiIcOA7s,https://data.gov.tw/dataset/129535,真資料,3,2,,361,,json;text
原住民族委員會檔案應用申請列表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:39,https://odportal.tw/dataset/fNNcZDxC,https://data.gov.tw/dataset/79941,真資料,3,2,,15,,json;text
原住民族委員會職員年齡一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:15:36,https://odportal.tw/dataset/9pwoPqnN,https://data.gov.tw/dataset/156657,真資料,3,2,,528,,json;text
原住民族委員會職員性別一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:15:43,https://odportal.tw/dataset/G2qisWBI,https://data.gov.tw/dataset/156659,真資料,3,2,,176,,json;text
原住民族委員會職員族別一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:15:50,https://odportal.tw/dataset/HMTnj4HX,https://data.gov.tw/dataset/156662,真資料,3,2,,1408,,json;text
原住民族委員會職員最高教育程度一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:03,https://odportal.tw/dataset/jGcST1cI,https://data.gov.tw/dataset/156663,真資料,3,2,,528,,json;text
原住民族委員會嚴重特殊傳染性肺炎防治及紓困振興特別預算收支執行狀況月報表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:47,https://odportal.tw/dataset/Vg3iV-TC,https://data.gov.tw/dataset/122871,連結殼,3,2,,31,檔案下載PDF;檔案下載XML,json;text
原住民族委員會嚴重特殊傳染性肺炎防治及紓困振興特別預算會計月報,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:33,https://odportal.tw/dataset/B6HYIIfT,https://data.gov.tw/dataset/122656,連結殼,3,2,,10,檔案下載PDF;檔案下載XML,json;text
原住民族易成孤島地區清冊,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/3/2 下午 02:16:24,https://odportal.tw/dataset/q9pzCiDD,https://data.gov.tw/dataset/170259,真資料,3,2,,195,,json;text
原住民族相關法規,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:45:10,https://odportal.tw/dataset/4jViH6_o,https://data.gov.tw/dataset/91509,真資料,3,2,,169,,json;text
原住民族相關博物館,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:48:30,https://odportal.tw/dataset/-2kosR3f,https://data.gov.tw/dataset/164266,連結殼,3,2,,110,網址,json;text
原住民族家庭支出情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:49,https://odportal.tw/dataset/E0c6GYpB,https://data.gov.tw/dataset/145184,真資料,3,2,,21,,json;text
原住民族家庭收入狀況,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:48:52,https://odportal.tw/dataset/Fi_nptUq,https://data.gov.tw/dataset/93930,真資料,3,2,,10,,json;text
原住民族家庭自有住宅率狀況－依家庭基本特徵分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:25,https://odportal.tw/dataset/LBH1VjZX,https://data.gov.tw/dataset/145185,真資料,3,2,,22,,json;text
原住民族家庭住宅自有情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:17,https://odportal.tw/dataset/utyoBEve,https://data.gov.tw/dataset/145187,真資料,3,2,,54,,json;text
原住民族家庭服務中心通訊錄,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:25,https://odportal.tw/dataset/K1MVhHbz,https://data.gov.tw/dataset/157664,真資料,3,2,,197,,json;text
原住民族家庭消費支出按型態分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:50:36,https://odportal.tw/dataset/oVJx3I8n,https://data.gov.tw/dataset/93927,真資料,3,2,,49,,json;text
原住民族家庭經濟戶長就業情形依年齡,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:04,https://odportal.tw/dataset/-DclpJUx,https://data.gov.tw/dataset/145190,真資料,3,2,,11,,json;text
原住民族家庭經濟戶長就業情形依性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:12,https://odportal.tw/dataset/URGlBrsU,https://data.gov.tw/dataset/145189,真資料,3,2,,2,,json;text
原住民族家庭經濟戶長就業情形依區域,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:45,https://odportal.tw/dataset/Zc1nHjTu,https://data.gov.tw/dataset/145194,真資料,3,2,,20,,json;text
原住民族家庭經濟戶長就業情形依教育程度,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:58,https://odportal.tw/dataset/XPFey9Bf,https://data.gov.tw/dataset/145191,真資料,3,2,,5,,json;text
原住民族家庭經濟戶長就業情形依族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:51,https://odportal.tw/dataset/Cfpk1SB6,https://data.gov.tw/dataset/145193,真資料,3,2,,16,,json;text
原住民族家庭經濟戶長對原住民綜合發展基金貸款需求依年齡,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:46:47,https://odportal.tw/dataset/UA27CjvQ,https://data.gov.tw/dataset/145196,真資料,3,2,,11,,json;text
原住民族家庭經濟戶長對原住民綜合發展基金貸款需求依性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:46:40,https://odportal.tw/dataset/Tj382-PJ,https://data.gov.tw/dataset/145195,真資料,3,2,,2,,json;text
原住民族家庭經濟戶長對原住民綜合發展基金貸款需求依區域,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:47:04,https://odportal.tw/dataset/kqDQNxr_,https://data.gov.tw/dataset/145203,真資料,3,2,,20,,json;text
原住民族家庭經濟戶長對原住民綜合發展基金貸款需求依教育程度,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:46:54,https://odportal.tw/dataset/cainDWU4,https://data.gov.tw/dataset/145197,真資料,3,2,,5,,json;text
原住民族家庭經濟戶長對原住民綜合發展基金貸款需求依族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:50:23,https://odportal.tw/dataset/Pg8rJKPg,https://data.gov.tw/dataset/145199,真資料,3,2,,16,,json;text
原住民族家庭總收入分析－依行政區域及統計區域分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:57:07,https://odportal.tw/dataset/e7PCVVyN,https://data.gov.tw/dataset/91817,真資料,3,2,,25,,json;text
原住民族教育,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/1 下午 05:00:47,https://odportal.tw/dataset/68HP8DaP,https://data.gov.tw/dataset/124708,真資料,1,1,,19,,text
原住民族教育調查統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:53,https://odportal.tw/dataset/iewVW43W,https://data.gov.tw/dataset/137774,連結殼,3,2,,6,檔案pdf,json;text
原住民族教育調查統計之大專校院原住民學生資源中心設置情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:18,https://odportal.tw/dataset/1eGqRJQK,https://data.gov.tw/dataset/170579,真資料,3,2,,10,,json;text
原住民族教育調查統計之各級學校全體及原住民學生人數摘要表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:25,https://odportal.tw/dataset/0Tp-HbiJ,https://data.gov.tw/dataset/170580,真資料,3,2,,57,,json;text
原住民族教育調查統計之各級學校原住民畢業生人數,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:12,https://odportal.tw/dataset/F5DfUxqW,https://data.gov.tw/dataset/170578,真資料,3,2,,21,,json;text
原住民族教育調查統計之原住民重點學校及實驗教育學校學生人數,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/6/17 上午 10:30:16,https://odportal.tw/dataset/V1soAJgn,https://data.gov.tw/dataset/177484,真資料,3,2,,4,,json;text
原住民族教育調查統計之歷年原住民國中一年級族語能力比較,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:01,https://odportal.tw/dataset/ZWw-3noU,https://data.gov.tw/dataset/170576,真資料,3,2,,89,,json;text
原住民族教育調查統計之歷年高級中等學校一年級族語能力比較,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:32,https://odportal.tw/dataset/uPHWbPD7,https://data.gov.tw/dataset/170577,真資料,3,2,,89,,json;text
原住民族族語認證測驗各身分性別通過人數統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:25,https://odportal.tw/dataset/w2Y2HO1W,https://data.gov.tw/dataset/145163,真資料,3,2,,68,,json;text
原住民族部落大學辦理情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:34,https://odportal.tw/dataset/5SpDpKT5,https://data.gov.tw/dataset/137694,真資料,3,2,,45,,json;text
原住民族部落永續發展造景計畫核定明細,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:14,https://odportal.tw/dataset/XmjT-LNa,https://data.gov.tw/dataset/137401,真資料,3,2,,164,,json;text
原住民族部落位置GIS點位表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/26 下午 03:38:54,https://odportal.tw/dataset/fX7GYjeD,https://data.gov.tw/dataset/156632,真資料,3,2,,739,,json;text
原住民族部落活力計畫各縣市執行成果,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:51,https://odportal.tw/dataset/RMQQanMv,https://data.gov.tw/dataset/89974,真資料,3,2,,139,,json;text
原住民族部落活力計畫執行成果簡表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:54,https://odportal.tw/dataset/faa6XT_7,https://data.gov.tw/dataset/138902,真資料,3,2,,7,,json;text
原住民族部落特色道路改善計畫工程經費明細表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:18:58,https://odportal.tw/dataset/l92LSLkI,https://data.gov.tw/dataset/137980,真資料,3,2,,762,,json;text
原住民族部落聯絡道路改善情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:10:34,https://odportal.tw/dataset/ow-CS_86,https://data.gov.tw/dataset/157723,真資料,3,2,,8,,json;text
原住民族勞動力,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/11/27 下午 02:23:17,https://odportal.tw/dataset/oHS-eNqf,https://data.gov.tw/dataset/123307,真資料,1,1,,19,,text
原住民族勞動力參與情形-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:43,https://odportal.tw/dataset/TprnNBXL,https://data.gov.tw/dataset/161524,真資料,3,2,,322,,json;text
原住民族勞動力參與情形-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:08:23,https://odportal.tw/dataset/-VZO-KTP,https://data.gov.tw/dataset/161523,真資料,3,2,,416,,json;text
原住民族勞動參與情形－按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:47:36,https://odportal.tw/dataset/iVvcXSZ1,https://data.gov.tw/dataset/91824,真資料,3,2,,22,,json;text
